airport_id,date_visited,callsign,notes
FWN,6/3/2018,N6371J,"VOR Check at KFWN for HUO both VOR1 and VOR2, 0 degree difference.  GPS flying and stick and rudder for Chelsea."
MGJ,6/3/2018,N6371J,"VOR Check at KFWN for HUO both VOR1 and VOR2, 0 degree difference.  GPS flying and stick and rudder for Chelsea."
4N1,5/30/2018,N6371J,Brian’s first flight to the practice area.  S-turns and turns around a point.
FWN,5/30/2018,N6371J,Flight home to 4N1 from KFWN.  3 landings at 4N1.
1N7,5/30/2018,N6371J,"Final sign off on N6371J w/Mike S. Crosswind takeoffs and landings, pilotage, VOR, GPS"
N07,5/24/2018,REDBIRD AATD,Last lesson with Miles in the AATD.  Completed lesson 10 and 21 in the instrument syllabus.
EWR,5/24/2018,REDBIRD AATD,Last lesson with Miles in the AATD.  Completed lesson 10 and 21 in the instrument syllabus.
FWN,5/20/2018,N6371J,"Rich B. Flight for sign off on N6371J.  Stalls, slips, out of trim T/Os, crosswind T/Os & landings."
HGR,5/11/2018,N6371J,Bought N6371J today and flew it from KHGR to NJ at KFWN
FWN,5/11/2018,N6371J,Bought N6371J today and flew it from KHGR to NJ at KFWN
4N1,5/11/2018,N5452K,XCountry to KHGR with Mike S and Rich B to pick up 71J
N07,5/3/2018,REDBIRD AATD,"Simulator work with Miles.  Instrument Lesson 21  VOR Approaches, missed Approaches, Intersection holds"
HFD,5/3/2018,REDBIRD AATD,"Simulator work with Miles.  Instrument Lesson 21  VOR Approaches, missed Approaches, Intersection holds"
N07,5/2/2018,REDBIRD AATD,"Sim- VOR Approaches, Instrument lesson 21"
4N1,5/1/2018,N9563A,Night currency 3 takeoffs and landings.  Commercial lesson 21.
OXC,5/1/2018,N9563A,Night currency 3 takeoffs and landings.  Commercial lesson 21.
POU,4/29/2018,N5452K,IFR return from KPOU to KFWN w/Rich Bartlett.  Stage 1 check complete.
FWN,4/29/2018,N5452K,IFR return from KPOU to KFWN w/Rich Bartlett.  Stage 1 check complete.
N07,4/25/2018,REDBIRD AATD,"Sim - Holds, VOR, Standard and Non-standard VOR intersection holds, GPS Holds.  W/ Miles"
FWN,4/21/2018,N5452K,"Instrument Stage check with Rich Bartlett, CFII#3710199.  Stage 1... all but localizer."
CPK,4/20/2018,REDBIRD AATD,Instrument Lessons 16 and 20.  Localizer holds and approaches.
N07,4/19/2018,REDBIRD AATD,
9G0,4/19/2018,REDBIRD AATD,
N07,4/18/2018,REDBIRD AATD,AATD: GPS holds and GPS Approaches.
LGA,4/18/2018,REDBIRD AATD,AATD: GPS holds and GPS Approaches.
N07,4/15/2018,REDBIRD AATD,"Gleim Inst. finished syllabus lessons 3, 4, 5, 6, 14 completed. Miles CFII#3790834"
4N1,4/8/2018,N6336V,"172RG complex training.  Stalls, engine out, XWind landings, emergency procedures."
MGJ,4/8/2018,N6336V,"172RG complex training.  Stalls, engine out, XWind landings, emergency procedures."
N07,4/7/2018,REDBIRD AATD,Miles CFII#3790834
FRG,4/7/2018,REDBIRD AATD,Miles CFII#3790834
N07,4/6/2018,REDBIRD AATD,3rd Redbird lesson.  Miles CFII#3790834 Feb2019
FWN,4/6/2018,REDBIRD AATD,3rd Redbird lesson.  Miles CFII#3790834 Feb2019
N07,4/5/2018,REDBIRD AATD,Miles CFII#3790834
LGA,4/5/2018,REDBIRD AATD,Miles CFII#3790834
N07,4/3/2018,REDBIRD AATD,Redbird FMX AATD at N07.  Miles #3790834 Feb2019
4N1,3/31/2018,N6336V,Complex training with Jeff E.  CFI 3294650  commercial lesson 5
4N1,3/25/2018,N9563A,"Gleim Instrument lesson 2 with Steve W.  Instrument take off, et al."
MGJ,3/25/2018,N9563A,"Gleim Instrument lesson 2 with Steve W.  Instrument take off, et al."
BLM,3/18/2018,N9563A,In logbook one flight  w/Mike Jarvis.  This is the return from KBLM.
4N1,3/18/2018,N9563A,In logbook one flight  w/Mike Jarvis.  This is the return from KBLM.
FOK,3/11/2018,N15759,"KFOK along south shore of LI, under KJFK bravo to Hudson River Skyline Route, Bravo clearance at 1500, Alpine Tower to N07"
N07,3/11/2018,N15759,"KFOK along south shore of LI, under KJFK bravo to Hudson River Skyline Route, Bravo clearance at 1500, Alpine Tower to N07"
HPN,3/11/2018,N15759,"Aux Air training.  N07, south of Westchester, turn south to Jones Beach, east to Montauk Point, then back west to KFOK for lunch"
MTP,3/11/2018,N15759,"Aux Air training.  N07, south of Westchester, turn south to Jones Beach, east to Montauk Point, then back west to KFOK for lunch"
4N1,2/24/2018,N9563A,
GON,2/17/2018,N490SP,Flight home from Groton with Bill Cobb.  VOR and GPS nav.
4N1,2/17/2018,N490SP,Flight home from Groton with Bill Cobb.  VOR and GPS nav.
4N1,2/13/2018,N9563A,"Night currency with Jeff.  Landings at 1N7, KABE, and 4N1."
1N7,2/13/2018,N9563A,"Night currency with Jeff.  Landings at 1N7, KABE, and 4N1."
ABE,2/13/2018,N9563A,"Night currency with Jeff.  Landings at 1N7, KABE, and 4N1."
4N1,2/3/2018,N9563A,PIC Saturday flight to Trenton-Robbinsville (N87) w/Chelsea.  Full stop landing at N87 and 4N1.  Go around at 4N1.
N87,2/3/2018,N9563A,PIC Saturday flight to Trenton-Robbinsville (N87) w/Chelsea.  Full stop landing at N87 and 4N1.  Go around at 4N1.
4N1,2/1/2018,N9563A,Private Pilot Checkride  Peggy Neumann  Examiner number: 001720253 exp:11/2019w
FWN,2/1/2018,N9563A,Private Pilot Checkride  Peggy Neumann  Examiner number: 001720253 exp:11/2019w
4N1,1/28/2018,N9563A,Solo flight to SAX.  S turns and turns around the point in practice area.  3 landings at 4N1.
4N1,1/21/2018,N490SP,Short field with Jeff... 12N and N05.
N05,1/21/2018,N490SP,Short field with Jeff... 12N and N05.
4N1,1/19/2018,N490SP,Final Stage Check... Rich M. 2790977 exp 8/18
4N1,1/10/2018,N490SP,Birthday flight with Mike and Chelsea
4N1,1/7/2018,N9563A,"Lesson 25, stage 3 Check, w/ Jeff E.  3294650 exp 11/19"
4N1,1/3/2018,N9563A,"Lesson 24.  Check ride preparation with Mike S. Ground reference, emergency, short/soft, w/Mike S."
4N1,12/21/2017,N490SP,Solo ground reference and crosswind landing
4N1,12/18/2017,N9563A,23 and 24 with Moshe K.  2353722...11/18
4N1,12/17/2017,N9563A,Solo fm 4N1 to KHVN to KPOU and home to 4N1
HVN,12/17/2017,N9563A,Solo fm 4N1 to KHVN to KPOU and home to 4N1
POU,12/17/2017,N9563A,Solo fm 4N1 to KHVN to KPOU and home to 4N1
4N1,12/15/2017,N9563A,Solo to KOXC and back to 4N1.  3 landings at KOXC.
OXC,12/15/2017,N9563A,Solo to KOXC and back to 4N1.  3 landings at KOXC.
4N1,12/11/2017,N9563A,X country to 1b1 with Mike S.
1B1,12/11/2017,N9563A,X country to 1b1 with Mike S.
4N1,12/8/2017,N9563A,Solo pattern practice
4N1,12/7/2017,N9563A,Dual Cross country.  1 Tower landing
OXC,12/7/2017,N9563A,Dual Cross country.  1 Tower landing
4N1,12/2/2017,N9563A,Solo work - country practice
MGJ,12/2/2017,N9563A,Solo work - country practice
MSV,12/2/2017,N9563A,Stage 2 Check with Jeff E.
4N1,11/30/2017,N9563A,Pattern with Mike S.
4N1,11/28/2017,N9563A,XCountry practice to 1B1 with Mike S.
1B1,11/28/2017,N9563A,XCountry practice to 1B1 with Mike S.
MGJ,11/28/2017,N9563A,XCountry practice to 1B1 with Mike S.
ABE,11/28/2017,N9563A,"Night X country to KABE.  3 towered night landings, 1 landing at 4N1.  W/ Jeff E.  3294650 exp 11/19"
4N1,11/25/2017,N9563A,Stage 1 check with Rich M. 2790977 exp 8/18
4N1,11/21/2017,N9563A,X wind pattern w Mike s.
MGJ,11/21/2017,N490SP,Night work with Jeff E. To KMGJ
4N1,11/11/2017,N9563A,"1 landing at KSWF, 1 at KMGJ, 1 at 4N1"
SWF,11/11/2017,N9563A,"1 landing at KSWF, 1 at KMGJ, 1 at 4N1"
MGJ,11/11/2017,N9563A,"1 landing at KSWF, 1 at KMGJ, 1 at 4N1"
4N1,11/3/2017,N490SP,"XWind, soft and short field, jepp lesson 11. Mike S.  3060620 exp 3/19"
4N1,10/26/2017,N490SP,XWind with Mike S.  Really windy... 20 its
4N1,10/20/2017,N490SP,Tower landings @ KSWF
SWF,10/20/2017,N490SP,Tower landings @ KSWF
4N1,10/19/2017,N490SP,Crosswind work w/ Mike s.
4N1,10/17/2017,N490SP,Solo pattern practice
4N1,10/12/2017,N490SP,"VOR practice, hood, pilotage we Mike S."
1N7,10/12/2017,N490SP,"VOR practice, hood, pilotage we Mike S."
4N1,10/5/2017,N490SP,Crosswind practice with Mike S.
4N1,10/3/2017,N490SP,"Stalls, e procedures, XWind, pattern"
4N1,9/26/2017,N490SP,Stage 1 Check.  Rich M. 2790977 exp 8/18
4N1,9/25/2017,N490SP,"Mike S.  Pattern, e procedures, no flaps, slip, short field."
FWN,9/24/2017,N5452K,"Pattern, short fieldwork. Rich Bartlett, CFI 3710199 exp 6/19"
FWN,9/23/2017,N5452K,Pattern and landing practice.  Rich Bartlett
4N1,9/21/2017,N490SP,"Mike S. Slow flight, stalls, pattern, XWind"
FWN,9/21/2017,N5452K,"Landing and pattern work. Rich Bartlett, CFI 3710199, exp 6/19"
FWN,9/17/2017,N5452K,"Landing and pattern work. Rich Bartlett, CFI 3710199 exp 6/19"
4N1,9/10/2017,N490SP,"Crosswind, go around, coll avoidance, CFI 148745208 exp 11/18"
MGJ,9/10/2017,N490SP,"Crosswind, go around, coll avoidance, CFI 148745208 exp 11/18"
FWN,9/9/2017,N5452K,"2.0 with Rich Bartlett at Sussex.  CFI3710199, 6/19"
4N1,9/7/2017,N490SP,"Dutch rolls, XWind pattern w/ MikeS."
4N1,8/30/2017,N490SP,XWind pattern practice
4N1,8/29/2017,N490SP,Pattern practice w/Mike S.
4N1,8/26/2017,N490SP,Flight to KMGJ with Jeff.
MGJ,8/26/2017,N490SP,Flight to KMGJ with Jeff.
4N1,8/24/2017,N490SP,"XCountry planning, flight, pattern practice"
MSV,8/24/2017,N490SP,"XCountry planning, flight, pattern practice"
4N1,8/23/2017,N490SP,XWind practice w/ Mike S.
4N1,8/17/2017,N490SP,XWind and XCountry with Mike S.
MGJ,8/17/2017,N490SP,XWind and XCountry with Mike S.
4N1,8/16/2017,N490SP,Jepp. lesson 4 w/Mike S.
4N1,8/13/2017,N490SP,Lesson 2 & 3 with Mike S. CFI: 3060620
4N1,8/11/2017,N490SP,Lesson 1 with Mike S.
4N1,8/9/2017,N490SP,"First 4N1 flight with Mike Steinhart, CFI 3060620"
BLM,7/23/2017,N5491J,"Al Cannon, CFI 14246028"
JGG,7/18/2017,N4214Q,"Second lesson, David Otey, 3619331, at KJGG"
JGG,7/15/2017,N4214Q,"Intro flight with David Otey, CFI 3619331"
